measurement_id,timestamp,stop_id,route,bus_id,trip_id,shape_id,sequence,latitude,longitude
161-5-2025-05-16T08:07:00-3680,2025-05-16 08:08:55.831555,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0681,11.16191
161-5-2025-05-16T08:07:00-8435,2025-05-16 08:09:07.875506,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06793,11.16178
161-5-2025-05-16T08:07:00-5675,2025-05-16 08:09:20.942006,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06695,11.16047
161-5-2025-05-16T08:07:00-5030,2025-05-16 08:09:33.553349,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06643,11.15992
161-5-2025-05-16T08:07:00-1972,2025-05-16 08:09:34.95187,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06566,11.15962
161-5-2025-05-16T08:07:00-5021,2025-05-16 08:09:34.95187,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06482,11.15947
161-5-2025-05-16T08:07:00-3677,2025-05-16 08:09:37.718908,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06475,11.15942
161-5-2025-05-16T08:07:00-1759,2025-05-16 08:09:39.098318,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06475,11.15942
161-5-2025-05-16T08:07:00-5011,2025-05-16 08:09:40.807578,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06464,11.15928
161-5-2025-05-16T08:07:00-7679,2025-05-16 08:09:44.913127,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06462,11.15916
161-5-2025-05-16T08:07:00-4721,2025-05-16 08:10:17.741303,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06463,11.15899
161-5-2025-05-16T08:07:00-4517,2025-05-16 08:10:21.157091,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06475,11.15872
161-5-2025-05-16T08:07:00-2757,2025-05-16 08:10:25.109845,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06625,11.15734
161-5-2025-05-16T08:07:00-9163,2025-05-16 08:10:30.144788,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06636,11.15713
161-5-2025-05-16T08:07:00-2016,2025-05-16 08:10:45.337064,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06642,11.15679
161-5-2025-05-16T08:07:00-2972,2025-05-16 08:10:45.337064,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06639,11.15629
161-5-2025-05-16T08:07:00-1860,2025-05-16 08:10:56.385971,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06612,11.15504
161-5-2025-05-16T08:07:00-3006,2025-05-16 08:10:56.385971,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06612,11.15504
161-5-2025-05-16T08:07:00-4610,2025-05-16 08:11:00.5515,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06573,11.15441
161-5-2025-05-16T08:07:00-5738,2025-05-16 08:11:08.729867,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06573,11.15441
161-5-2025-05-16T08:07:00-7297,2025-05-16 08:11:19.522586,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06555,11.15422
161-5-2025-05-16T08:07:00-4391,2025-05-16 08:11:36.100152,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06525,11.15377
161-5-2025-05-16T08:07:00-7592,2025-05-16 08:11:36.100152,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0649,11.15311
161-5-2025-05-16T08:07:00-1971,2025-05-16 08:11:41.135447,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06445,11.15197
161-5-2025-05-16T08:07:00-6977,2025-05-16 08:11:52.882635,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06445,11.15197
161-5-2025-05-16T08:07:00-4584,2025-05-16 08:12:08.277501,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06408,11.15196
161-5-2025-05-16T08:07:00-1879,2025-05-16 08:12:08.277501,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06327,11.15206
161-5-2025-05-16T08:07:00-3989,2025-05-16 08:12:12.538559,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06218,11.15197
161-5-2025-05-16T08:07:00-8417,2025-05-16 08:12:17.388483,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06218,11.15197
161-5-2025-05-16T08:07:00-6128,2025-05-16 08:12:25.828831,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06209,11.15164
161-5-2025-05-16T08:07:00-3109,2025-05-16 08:12:25.828831,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06206,11.15116
161-5-2025-05-16T08:07:00-7409,2025-05-16 08:12:38.134911,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0619,11.15048
161-5-2025-05-16T08:07:00-6748,2025-05-16 08:12:52.35751,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0619,11.15048
161-5-2025-05-16T08:07:00-2888,2025-05-16 08:12:52.35751,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06262,11.15019
161-5-2025-05-16T08:07:00-7669,2025-05-16 08:12:54.004107,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06365,11.15014
161-5-2025-05-16T08:07:00-6074,2025-05-16 08:12:55.669804,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06365,11.15014
161-5-2025-05-16T08:07:00-2807,2025-05-16 08:12:58.344174,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06369,11.15026
161-5-2025-05-16T08:07:00-9133,2025-05-16 08:13:00.361519,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06378,11.15031
161-5-2025-05-16T08:07:00-8262,2025-05-16 08:13:01.760048,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06389,11.15018
161-5-2025-05-16T08:07:00-4944,2025-05-16 08:13:03.654708,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06385,11.15002
161-5-2025-05-16T08:07:00-6543,2025-05-16 08:13:16.587466,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06378,11.14997
161-5-2025-05-16T08:07:00-3829,2025-05-16 08:13:19.695275,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06377,11.14978
161-5-2025-05-16T08:07:00-1201,2025-05-16 08:13:23.550105,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06385,11.1485
161-5-2025-05-16T08:07:00-3304,2025-05-16 08:13:35.967872,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06393,11.14828
161-5-2025-05-16T08:07:00-1500,2025-05-16 08:13:41.270334,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06417,11.14821
161-5-2025-05-16T08:07:00-9365,2025-05-16 08:13:49.713207,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06494,11.14844
161-5-2025-05-16T08:07:00-8362,2025-05-16 08:14:00.677667,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06533,11.14843
161-5-2025-05-16T08:07:00-3509,2025-05-16 08:14:04.085211,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06574,11.14811
161-5-2025-05-16T08:07:00-4345,2025-05-16 08:14:05.742641,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0662,11.14759
161-5-2025-05-16T08:07:00-1215,2025-05-16 08:14:09.848123,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06624,11.14728
161-5-2025-05-16T08:07:00-4920,2025-05-16 08:14:16.976904,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06622,11.14713
161-5-2025-05-16T08:07:00-4512,2025-05-16 08:14:47.166135,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0661,11.14686
161-5-2025-05-16T08:07:00-1349,2025-05-16 08:14:47.166135,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06583,11.14648
161-5-2025-05-16T08:07:00-8785,2025-05-16 08:14:50.047648,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06459,11.14501
161-5-2025-05-16T08:07:00-3882,2025-05-16 08:14:53.517963,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06459,11.14501
161-5-2025-05-16T08:07:00-6570,2025-05-16 08:15:29.505211,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06452,11.1448
161-5-2025-05-16T08:07:00-2701,2025-05-16 08:15:36.246843,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06453,11.14444
161-5-2025-05-16T08:07:00-1927,2025-05-16 08:15:38.654014,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06508,11.14135
161-5-2025-05-16T08:07:00-5406,2025-05-16 08:15:40.545967,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06521,11.14081
161-5-2025-05-16T08:07:00-9515,2025-05-16 08:15:53.198194,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0653,11.14068
161-5-2025-05-16T08:07:00-8313,2025-05-16 08:16:01.98472,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0654,11.14062
161-5-2025-05-16T08:07:00-3928,2025-05-16 08:16:04.514557,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06625,11.14048
161-5-2025-05-16T08:07:00-7989,2025-05-16 08:16:07.344201,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06688,11.14044
161-5-2025-05-16T08:07:00-9846,2025-05-16 08:16:17.195958,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.067,11.14034
161-5-2025-05-16T08:07:00-2601,2025-05-16 08:16:20.693515,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06708,11.14015
161-5-2025-05-16T08:07:00-9790,2025-05-16 08:16:24.01397,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0672,11.13926
161-5-2025-05-16T08:07:00-4335,2025-05-16 08:16:27.478884,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06733,11.13907
161-5-2025-05-16T08:07:00-4378,2025-05-16 08:16:32.448451,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06753,11.139
161-5-2025-05-16T08:07:00-6714,2025-05-16 08:16:36.36849,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06772,11.1391
161-5-2025-05-16T08:07:00-6081,2025-05-16 08:16:50.31769,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06787,11.13942
161-5-2025-05-16T08:07:00-7273,2025-05-16 08:16:53.967948,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06799,11.13967
161-5-2025-05-16T08:07:00-1003,2025-05-16 08:16:57.143931,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0685,11.14044
161-5-2025-05-16T08:07:00-4718,2025-05-16 08:17:00.412592,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06869,11.14056
161-5-2025-05-16T08:07:00-5153,2025-05-16 08:17:16.599956,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0689,11.1406
161-5-2025-05-16T08:07:00-6525,2025-05-16 08:17:18.028474,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06911,11.14055
161-5-2025-05-16T08:07:00-7009,2025-05-16 08:17:19.375179,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06985,11.13987
161-5-2025-05-16T08:07:00-8453,2025-05-16 08:17:20.680978,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06995,11.13986
161-5-2025-05-16T08:07:00-2090,2025-05-16 08:17:22.234767,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07003,11.13989
161-5-2025-05-16T08:07:00-2644,2025-05-16 08:17:24.044859,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0701,11.13985
161-5-2025-05-16T08:07:00-9250,2025-05-16 08:17:29.769791,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07014,11.13974
161-5-2025-05-16T08:07:00-5674,2025-05-16 08:17:31.847044,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07022,11.13966
161-5-2025-05-16T08:07:00-3992,2025-05-16 08:17:32.782132,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0706,11.13973
161-5-2025-05-16T08:07:00-1205,2025-05-16 08:17:34.098787,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0707,11.13981
161-5-2025-05-16T08:07:00-1257,2025-05-16 08:17:37.95861,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07077,11.13981
161-5-2025-05-16T08:07:00-4228,2025-05-16 08:17:42.897961,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07082,11.13974
161-5-2025-05-16T08:07:00-7417,2025-05-16 08:17:44.677994,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07088,11.13941
161-5-2025-05-16T08:07:00-9052,2025-05-16 08:17:48.390828,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.071,11.13905
161-5-2025-05-16T08:07:00-3380,2025-05-16 08:17:58.283615,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07105,11.13893
161-5-2025-05-16T08:07:00-5825,2025-05-16 08:18:00.52449,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07121,11.13876
161-5-2025-05-16T08:07:00-9788,2025-05-16 08:18:08.591294,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07168,11.13837
161-5-2025-05-16T08:07:00-8487,2025-05-16 08:18:10.802107,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07182,11.13833
161-5-2025-05-16T08:07:00-3155,2025-05-16 08:18:12.94195,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07241,11.13835
161-5-2025-05-16T08:07:00-7711,2025-05-16 08:18:32.571163,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07252,11.13843
161-5-2025-05-16T08:07:00-1327,2025-05-16 08:18:34.370364,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07259,11.13856
161-5-2025-05-16T08:07:00-4723,2025-05-16 08:18:36.210476,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07322,11.13977
161-5-2025-05-16T08:07:00-5186,2025-05-16 08:18:38.061436,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07332,11.13982
161-5-2025-05-16T08:07:00-3754,2025-05-16 08:18:50.55972,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07343,11.13978
161-5-2025-05-16T08:07:00-3731,2025-05-16 08:18:55.632468,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07352,11.13971
161-5-2025-05-16T08:07:00-1094,2025-05-16 08:18:59.088892,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07397,11.13901
161-5-2025-05-16T08:07:00-8137,2025-05-16 08:19:02.030202,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0741,11.13865
161-5-2025-05-16T08:07:00-9361,2025-05-16 08:19:10.647087,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07422,11.13845
161-5-2025-05-16T08:07:00-8524,2025-05-16 08:19:12.877101,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07435,11.13832
161-5-2025-05-16T08:07:00-4375,2025-05-16 08:19:15.436877,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07478,11.13801
161-5-2025-05-16T08:07:00-3176,2025-05-16 08:19:17.925661,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07494,11.138
161-5-2025-05-16T08:07:00-1990,2025-05-16 08:19:20.569706,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07509,11.13806
161-5-2025-05-16T08:07:00-9686,2025-05-16 08:19:22.95742,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0752,11.13817
161-5-2025-05-16T08:07:00-4956,2025-05-16 08:19:37.945641,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07528,11.13834
161-5-2025-05-16T08:07:00-7907,2025-05-16 08:19:48.627723,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07532,11.13854
161-5-2025-05-16T08:07:00-8724,2025-05-16 08:19:50.748256,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07545,11.13997
161-5-2025-05-16T08:07:00-1376,2025-05-16 08:19:59.633572,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07566,11.14082
161-5-2025-05-16T08:07:00-1695,2025-05-16 08:20:08.64164,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07568,11.14102
161-5-2025-05-16T08:07:00-1014,2025-05-16 08:20:13.242549,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07566,11.14195
161-5-2025-05-16T08:07:00-6194,2025-05-16 08:20:15.166912,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07561,11.14285
161-5-2025-05-16T08:07:00-6315,2025-05-16 08:20:16.453434,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07555,11.14326
161-5-2025-05-16T08:07:00-9541,2025-05-16 08:20:16.546102,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07551,11.14341
161-5-2025-05-16T08:07:00-2627,2025-05-16 08:20:18.140706,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07553,11.14352
161-5-2025-05-16T08:07:00-2991,2025-05-16 08:20:19.034878,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07553,11.14353
161-5-2025-05-16T08:07:00-2471,2025-05-16 08:20:20.136061,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07558,11.14363
161-5-2025-05-16T08:07:00-2203,2025-05-16 08:20:21.637996,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07564,11.14362
161-5-2025-05-16T08:07:00-9051,2025-05-16 08:20:23.562358,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07566,11.14353
161-5-2025-05-16T08:07:00-3108,2025-05-16 08:20:28.348602,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07561,11.14344
161-5-2025-05-16T08:07:00-9671,2025-05-16 08:20:37.49025,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07557,11.14329
161-5-2025-05-16T08:07:00-2445,2025-05-16 08:20:46.642727,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07563,11.14286
161-5-2025-05-16T08:07:00-8414,2025-05-16 08:20:49.349347,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07569,11.14196
161-5-2025-05-16T08:07:00-6742,2025-05-16 08:20:59.805173,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07573,11.14103
161-5-2025-05-16T08:07:00-7456,2025-05-16 08:21:14.886055,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07568,11.14081
161-5-2025-05-16T08:07:00-2296,2025-05-16 08:21:17.232852,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07548,11.13997
161-5-2025-05-16T08:07:00-2648,2025-05-16 08:21:20.422071,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07535,11.13853
161-5-2025-05-16T08:07:00-8685,2025-05-16 08:21:23.003524,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07532,11.13832
161-5-2025-05-16T08:07:00-3656,2025-05-16 08:21:25.737799,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07522,11.13812
161-5-2025-05-16T08:07:00-9602,2025-05-16 08:21:28.234981,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07511,11.138
161-5-2025-05-16T08:07:00-5181,2025-05-16 08:21:37.263462,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07494,11.13795
161-5-2025-05-16T08:07:00-8208,2025-05-16 08:21:39.978517,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07476,11.13796
161-5-2025-05-16T08:07:00-2291,2025-05-16 08:21:43.568526,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07432,11.1383
161-5-2025-05-16T08:07:00-9972,2025-05-16 08:21:48.867531,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0742,11.13842
161-5-2025-05-16T08:07:00-6536,2025-05-16 08:21:50.440472,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07407,11.13862
161-5-2025-05-16T08:07:00-4825,2025-05-16 08:21:51.838917,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07393,11.13899
161-5-2025-05-16T08:07:00-8616,2025-05-16 08:21:53.05202,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07384,11.13903
161-5-2025-05-16T08:07:00-7190,2025-05-16 08:21:54.553984,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07377,11.13898
161-5-2025-05-16T08:07:00-7579,2025-05-16 08:21:55.4807,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0737,11.13901
161-5-2025-05-16T08:07:00-2362,2025-05-16 08:21:56.530153,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07365,11.1391
161-5-2025-05-16T08:07:00-9847,2025-05-16 08:21:58.187395,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07365,11.1392
161-5-2025-05-16T08:07:00-6801,2025-05-16 08:22:02.960461,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07368,11.13927
161-5-2025-05-16T08:07:00-4916,2025-05-16 08:22:04.451581,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07366,11.13942
161-5-2025-05-16T08:07:00-3371,2025-05-16 08:22:06.065437,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07349,11.13969
161-5-2025-05-16T08:07:00-4589,2025-05-16 08:22:07.412126,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07342,11.13975
161-5-2025-05-16T08:07:00-6217,2025-05-16 08:22:27.22668,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07332,11.13978
161-5-2025-05-16T08:07:00-9384,2025-05-16 08:22:29.366523,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07324,11.13975
161-5-2025-05-16T08:07:00-2288,2025-05-16 08:22:31.844504,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07261,11.13852
161-5-2025-05-16T08:07:00-3314,2025-05-16 08:22:40.230241,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07254,11.13839
161-5-2025-05-16T08:07:00-2152,2025-05-16 08:22:42.79005,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07241,11.13831
161-5-2025-05-16T08:07:00-3555,2025-05-16 08:22:52.816422,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07181,11.13827
161-5-2025-05-16T08:07:00-8100,2025-05-16 08:22:56.755517,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07166,11.13833
161-5-2025-05-16T08:07:00-6856,2025-05-16 08:22:58.494642,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07118,11.13872
161-5-2025-05-16T08:07:00-5637,2025-05-16 08:23:03.300411,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07101,11.1389
161-5-2025-05-16T08:07:00-6563,2025-05-16 08:23:07.201143,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07097,11.13903
161-5-2025-05-16T08:07:00-3069,2025-05-16 08:23:08.291538,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07086,11.13939
161-5-2025-05-16T08:07:00-2176,2025-05-16 08:23:09.052135,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07079,11.13971
161-5-2025-05-16T08:07:00-5366,2025-05-16 08:23:10.810451,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07075,11.13977
161-5-2025-05-16T08:07:00-2413,2025-05-16 08:23:16.854321,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.0707,11.13976
161-5-2025-05-16T08:07:00-4148,2025-05-16 08:23:20.052024,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07061,11.1397
161-5-2025-05-16T08:07:00-5134,2025-05-16 08:23:22.036608,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07022,11.13961
161-5-2025-05-16T08:07:00-8201,2025-05-16 08:23:33.29795,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.07005,11.13951
161-5-2025-05-16T08:07:00-9964,2025-05-16 08:23:36.086613,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06995,11.13944
161-5-2025-05-16T08:07:00-4514,2025-05-16 08:23:43.364771,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06944,11.13896
161-5-2025-05-16T08:07:00-7798,2025-05-16 08:23:45.711781,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06937,11.13876
161-5-2025-05-16T08:07:00-4829,2025-05-16 08:23:48.942103,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06929,11.13809
161-5-2025-05-16T08:07:00-8380,2025-05-16 08:23:59.069571,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06932,11.13788
161-5-2025-05-16T08:07:00-7526,2025-05-16 08:24:01.105927,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06943,11.13769
161-5-2025-05-16T08:07:00-1010,2025-05-16 08:24:05.121107,161,5,37,"0004206522024090920250612",D170_F0512_Ritorno_sub1,1,46.06998,11.13739
